doi,paragraph_index,topic,term,count
10.117708969205231200898,20807,1,habitus,2
10.117708969205231200898,20807,1,field,2
10.117708969205231200898,20807,1,capital,1
10.117708969205231200898,20808,1,habitus,1
10.117708969205231200898,20808,1,field,1
10.117708969205231200898,20808,1,capital,6
10.117708969205231200898,20808,1,economic capital,1
10.117708969205231200898,20808,1,cultural capital,2
10.117708969205231200898,20809,0,field,1
10.117708969205231200898,20809,0,capital,6
10.117708969205231200898,20809,0,economic capital,1
10.117708969205231200898,20809,0,cultural capital,2
10.117708969205231200898,20810,0,field,1
10.117708969205231200898,20810,0,capital,10
10.117708969205231200898,20810,0,economic capital,2
10.117708969205231200898,20810,0,cultural capital,3
10.117708969205231200898,20811,0,field,1
10.117708969205231200898,20811,0,capital,8
10.117708969205231200898,20811,0,economic capital,2
10.117708969205231200898,20811,0,cultural capital,2
10.117708969205231200898,20811,0,symbolic power,1
10.117708969205231200898,20812,1,capital,3
10.117708969205231200898,20812,1,economic capital,1
10.117708969205231200898,20812,1,cultural capital,1
10.117708969205231200898,20812,1,symbolic power,1
10.117708969205231200898,20814,4,capital,2
10.117708969205231200898,20817,1,field,1
10.117708969205231200898,20817,1,capital,3
10.117708969205231200898,20817,1,symbolic power,1
10.117708969205231200898,20818,1,field,1
10.117708969205231200898,20818,1,capital,7
10.117708969205231200898,20819,1,capital,7
10.117708969205231200898,20820,1,habitus,1
10.117708969205231200898,20820,1,field,1
10.117708969205231200898,20820,1,capital,7
10.117708969205231200898,20821,1,habitus,2
10.117708969205231200898,20821,1,field,1
10.117708969205231200898,20821,1,capital,4
10.117708969205231200898,20822,1,habitus,1
10.117708969205231200898,20822,1,capital,5
10.117708969205231200898,20823,1,habitus,1
10.117708969205231200898,20823,1,capital,4
10.117708969205231200898,20823,1,illusio,1
10.117708969205231200898,20824,1,habitus,1
10.117708969205231200898,20824,1,capital,3
10.117708969205231200898,20824,1,illusio,1
10.117708969205231200898,20825,1,habitus,1
10.117708969205231200898,20825,1,capital,3
10.117708969205231200898,20825,1,illusio,1
10.117708969205231200898,20826,1,capital,1
10.117708969205231200898,20828,1,field,1
10.117708969205231200898,20828,1,capital,1
10.117708969205231200898,20829,1,field,3
10.117708969205231200898,20829,1,capital,5
10.117708969205231200898,20829,1,economic capital,1
10.117708969205231200898,20830,1,field,3
10.117708969205231200898,20830,1,capital,3
10.117708969205231200898,20830,1,economic capital,1
10.117708969205231200898,20831,1,field,2
10.117708969205231200898,20831,1,capital,1
10.117708969205231200898,20832,1,field,1
10.117708969205231200898,20833,1,doxa,1
10.117708969205231200898,20834,1,doxa,1
10.117708969205231200898,20835,1,habitus,1
10.117708969205231200898,20835,1,doxa,1
10.117708969205231200898,20835,1,symbolic power,1
10.117708969205231200898,20836,1,habitus,1
10.117708969205231200898,20836,1,field,1
10.117708969205231200898,20836,1,doxa,1
10.117708969205231200898,20836,1,symbolic power,1
10.117708969205231200898,20837,1,habitus,1
10.117708969205231200898,20837,1,field,1
10.117708969205231200898,20837,1,capital,3
10.117708969205231200898,20837,1,cultural capital,3
10.117708969205231200898,20838,0,field,2
10.117708969205231200898,20838,0,capital,4
10.117708969205231200898,20838,0,cultural capital,4
10.117708969205231200898,20839,1,field,1
10.117708969205231200898,20839,1,capital,1
10.117708969205231200898,20839,1,cultural capital,1
10.117708969205231200898,20840,1,field,1
10.117708969205231200898,20840,1,capital,1
10.117708969205231200898,20840,1,cultural capital,1
10.117708969205231200898,20841,1,field,1
10.117708969205231200898,20841,1,symbolic power,1
10.117708969205231200898,20842,0,capital,1
10.117708969205231200898,20842,0,symbolic power,1
10.117708969205231200898,20843,0,field,1
10.117708969205231200898,20843,0,capital,2
10.117708969205231200898,20844,0,field,3
10.117708969205231200898,20844,0,capital,1
10.117708969205231200898,20845,1,field,2
10.117708969205231200898,20845,1,capital,1
10.117708969205231200898,20846,0,field,3
10.117708969205231200898,20846,0,capital,4
10.117708969205231200898,20846,0,economic capital,1
10.117708969205231200898,20846,0,cultural capital,1
10.117708969205231200898,20847,1,field,6
10.117708969205231200898,20847,1,capital,5
10.117708969205231200898,20848,1,field,10
10.117708969205231200898,20848,1,capital,5
10.117708969205231200898,20849,1,field,1
10.117708969205231200898,20849,1,capital,1
10.117708969205231200898,20850,1,capital,1
10.117708969205231200898,20851,1,capital,1
10.117708969205231200898,20852,1,doxa,1
10.117708969205231200898,20853,1,doxa,1
10.117708969205231200898,20854,1,capital,2
10.117708969205231200898,20855,1,capital,4
10.117708969205231200898,20856,1,capital,5
10.117708969205231200898,20856,1,cultural capital,1
10.117708969205231200898,20857,1,capital,3
10.117708969205231200898,20857,1,cultural capital,1
10.117708969205231200898,20858,1,capital,4
10.117708969205231200898,20859,1,habitus,1
10.117708969205231200898,20859,1,capital,2
10.117708969205231200898,20860,1,habitus,1
10.117708969205231200898,20860,1,capital,2
10.117708969205231200898,20861,1,capital,1
10.1177089692059602200101,20863,1,field,1
10.1177089692059602200101,20864,1,habitus,2
10.1177089692059602200101,20864,1,field,2
10.1177089692059602200101,20867,3,habitus,2
10.1177089692059602200101,20868,3,habitus,7
10.1177089692059602200101,20869,3,habitus,9
10.1177089692059602200101,20870,3,habitus,5
10.1177089692059602200101,20870,3,field,4
10.1177089692059602200101,20870,3,capital,1
10.1177089692059602200101,20870,3,doxa,1
10.1177089692059602200101,20871,1,habitus,3
10.1177089692059602200101,20871,1,field,12
10.1177089692059602200101,20871,1,capital,1
10.1177089692059602200101,20871,1,doxa,1
10.1177089692059602200101,20872,1,habitus,2
10.1177089692059602200101,20872,1,field,11
10.1177089692059602200101,20872,1,capital,2
10.1177089692059602200101,20873,1,habitus,1
10.1177089692059602200101,20873,1,field,8
10.1177089692059602200101,20873,1,capital,1
10.1177089692059602200101,20874,1,habitus,1
10.1177089692059602200101,20874,1,field,5
10.1177089692059602200101,20874,1,capital,1
10.1177089692059602200101,20875,1,habitus,1
10.1177089692059602200101,20875,1,field,7
10.1177089692059602200101,20875,1,doxa,1
10.1177089692059602200101,20876,1,field,4
10.1177089692059602200101,20877,0,field,4
10.1177089692059602200101,20878,1,habitus,1
10.1177089692059602200101,20878,1,field,2
10.1177089692059602200101,20878,1,doxa,1
10.1177089692059602200101,20879,1,habitus,2
10.1177089692059602200101,20879,1,field,2
10.1177089692059602200101,20879,1,doxa,1
10.1177089692059602200101,20881,1,reflexivity,2
10.1177089692059602200101,20881,1,reflexive,2
10.1177089692059602200101,20881,1,objectification,2
10.1177089692059602200101,20881,1,habitus,4
10.1177089692059602200101,20882,3,reflexivity,1
10.1177089692059602200101,20882,3,reflexive,1
10.1177089692059602200101,20882,3,habitus,2
10.11770950017003017002001,20883,4,field,1
10.11770950017003017002001,20883,4,capital,3
10.11770950017003017002001,20883,4,economic capital,1
10.11770950017004040761,20884,4,field,5
10.11770950017004040761,20884,4,capital,1
10.11770950017006064114,20885,2,capital,1
10.11770950017006064114,20886,1,capital,1
10.11770950017006064114,20886,1,doxa,1
10.11770950017006064114,20887,2,capital,1
10.11770950017006064115,20888,4,capital,2
10.11770950017006064115,20888,4,cultural capital,2
10.11770950017006069805,20889,4,habitus,4
10.11770950017006069805,20889,4,field,1
10.11770950017006069805,20890,4,habitus,3
10.11770950017006069805,20890,4,field,1
10.11770950017006069805,20890,4,doxa,1
10.11770950017006069805,20891,1,habitus,1
10.11770950017006069805,20892,4,habitus,1
10.11770950017006069805,20892,4,field,1
10.11770950017006069805,20892,4,capital,1
10.11770950017006069805,20892,4,symbolic capital,1
10.11770950017006069805,20893,3,habitus,1
10.11770950017006069805,20894,3,habitus,3
10.11770950017006069805,20894,3,field,1
10.11770950017006069805,20894,3,capital,1
10.11770950017006069805,20895,3,habitus,3
10.11770950017006069805,20895,3,field,1
10.11770950017006069805,20895,3,capital,1
10.11770950017006069805,20896,1,habitus,2
10.11770950017006069805,20896,1,field,5
10.11770950017006069805,20896,1,capital,1
10.11770950017006069805,20896,1,doxa,2
10.11770950017006069805,20897,3,habitus,1
10.11770950017006069805,20897,3,field,4
10.11770950017006069805,20897,3,capital,2
10.11770950017006069805,20897,3,doxa,2
10.11770950017006069805,20898,1,field,2
10.11770950017006069805,20898,1,capital,5
10.11770950017006069805,20899,3,habitus,3
10.11770950017006069805,20899,3,field,5
10.11770950017006069805,20899,3,capital,5
10.11770950017006069805,20900,1,habitus,4
10.11770950017006069805,20900,1,field,3
10.11770950017006069805,20900,1,capital,7
10.11770950017006069805,20900,1,economic capital,1
10.11770950017006069805,20900,1,symbolic capital,2
10.11770950017006069805,20901,1,capital,6
10.11770950017006069805,20901,1,economic capital,1
10.11770950017006069805,20901,1,symbolic capital,2
10.11770950017006069805,20903,1,habitus,3
10.11770950017006069805,20903,1,field,1
10.11770950017006069805,20903,1,capital,1
10.11770950017006069805,20904,1,habitus,5
10.11770950017006069805,20904,1,field,1
10.11770950017006069805,20904,1,capital,2
10.11770950017006069805,20905,4,habitus,2
10.11770950017006069805,20905,4,field,1
10.11770950017006069805,20905,4,symbolic power,1
10.11770950017006069805,20906,4,habitus,1
10.11770950017006069805,20906,4,field,1
10.11770950017006069805,20907,4,habitus,2
10.11770950017006069805,20907,4,field,2
10.11770950017006069805,20907,4,illusio,1
10.11770950017006069805,20908,4,habitus,4
10.11770950017006069805,20909,4,habitus,4
10.11770950017006069805,20909,4,field,1
10.11770950017006069805,20910,4,habitus,2
10.11770950017006069805,20910,4,field,1
10.11770950017006069805,20912,4,habitus,2
10.11770950017006069805,20912,4,field,1
10.11770950017006069805,20913,4,habitus,2
10.11770950017006069810,20914,4,habitus,2
10.11770950017006069810,20914,4,capital,1
10.11770950017006069810,20915,4,habitus,1
10.11770950017006069810,20915,4,doxa,1
10.11770950017006069810,20916,4,capital,1
10.11770950017006069810,20917,3,habitus,5
10.11770950017006069810,20918,4,habitus,4
10.11770950017007080009,20920,1,reflexive,1
10.11770950017007080009,20920,1,habitus,3
10.11770950017007080009,20921,1,reflexive,1
10.11770950017007080009,20921,1,field,1
10.11770950017007080009,20922,3,habitus,5
10.11770950017007080009,20922,3,doxa,1
10.11770950017007080009,20923,3,habitus,7
10.11770950017007080009,20923,3,capital,1
10.11770950017007080009,20923,3,doxa,1
10.11770950017007080009,20924,3,habitus,6
10.11770950017007080009,20924,3,capital,1
10.11770950017007080009,20925,3,reflexive,1
10.11770950017007080009,20925,3,habitus,5
10.11770950017007080009,20926,3,reflexive,1
10.11770950017007080009,20926,3,habitus,5
10.11770950017007080009,20926,3,field,2
10.11770950017007080009,20927,3,habitus,4
10.11770950017007080009,20927,3,field,2
10.11770950017007080015,20928,1,capital,1
10.11770950017008089109,20929,2,capital,2
10.11770950017008089109,20929,2,cultural capital,1
10.11770950017008089109,20930,2,habitus,1
10.11770950017008089109,20930,2,capital,2
10.11770950017008089109,20931,4,field,1
10.11770950017008089109,20931,4,capital,1
10.11770950017008089109,20931,4,social capital,1
10.11770950017008093479,20932,4,capital,6
10.11770950017008093479,20932,4,social capital,3
10.11770950017008093479,20933,4,capital,5
10.11770950017008093479,20933,4,social capital,5
10.11770950017008093481,20934,4,habitus,1
10.11770950017008099781,20936,4,field,4
10.11770950017008099781,20937,4,field,5
10.11770950017009102859,20938,4,capital,1
10.11770950017009102860,20939,4,field,2
10.11770950017009102860,20939,4,doxa,1
10.11770950017009102860,20940,4,field,1
10.11770950017009344917,20941,3,field,1
10.11770950017009344917,20941,3,capital,1
10.11770950017009353667,20942,0,field,1
10.11770950017009353667,20943,0,habitus,1
10.11770950017009353667,20943,0,field,2
10.11770950017009353667,20943,0,capital,1
10.11770950017009353667,20944,2,doxa,1
10.11770950017010362143,20945,1,reflexive,2
10.11770950017010362143,20945,1,habitus,1
10.11770950017010362143,20945,1,field,1
10.11770950017010371659,20946,4,reflexivity,2
10.11770950017010371659,20946,4,reflexive,2
10.11770950017010371659,20946,4,capital,1
10.11770950017010371659,20947,0,habitus,1
10.11770950017010371659,20947,0,capital,4
10.11770950017010371659,20948,3,reflexivity,2
10.11770950017010371659,20948,3,reflexive,2
10.11770950017010371659,20948,3,habitus,2
10.11770950017010371659,20948,3,field,3
10.11770950017010371659,20948,3,capital,3
10.11770950017010371659,20948,3,doxa,1
10.11770950017010371659,20949,3,reflexivity,2
10.11770950017010371659,20949,3,reflexive,3
10.11770950017010371659,20949,3,habitus,1
10.11770950017010371659,20949,3,field,1
10.11770950017010371659,20949,3,doxa,1
10.11770950017010371659,20950,3,reflexivity,2
10.11770950017010371659,20950,3,reflexive,2
10.11770950017010371659,20950,3,field,4
10.11770950017010371659,20950,3,capital,4
10.11770950017010371659,20950,3,illusio,1
10.11770950017010380639,20951,3,habitus,1
10.11770950017010380640,20952,4,capital,5
10.11770950017010380640,20952,4,social capital,4
10.11770950017010380640,20952,4,doxa,1
10.11770950017010380640,20953,4,capital,2
10.11770950017010380640,20953,4,social capital,2
10.11770950017010380640,20954,4,capital,5
10.11770950017010380640,20954,4,social capital,5
10.11770950017010380640,20955,4,field,2
10.11770950017010380640,20955,4,capital,10
10.11770950017010380640,20955,4,cultural capital,1
10.11770950017010380640,20955,4,social capital,8
10.11770950017010389241,20956,4,capital,4
10.11770950017010389241,20956,4,social capital,1
10.11770950017010389241,20957,4,capital,5
10.11770950017010389241,20957,4,social capital,2
10.11770950017010389241,20958,4,capital,8
10.11770950017010389241,20958,4,economic capital,4
10.11770950017010389241,20958,4,cultural capital,1
10.11770950017010389241,20958,4,social capital,1
10.11770950017010389241,20958,4,doxa,1
10.11770950017010389241,20959,2,capital,4
10.11770950017010389241,20959,2,cultural capital,2
10.11770950017010389241,20959,2,social capital,1
10.11770950017010389241,20960,4,field,1
10.11770950017010389241,20960,4,capital,5
10.11770950017010389241,20960,4,cultural capital,2
10.11770950017010389241,20961,4,capital,7
10.11770950017010389241,20961,4,cultural capital,4
10.11770950017010389241,20962,4,field,1
10.11770950017010389241,20962,4,capital,5
10.11770950017010389241,20962,4,cultural capital,4
10.11770950017010389241,20963,4,field,1
10.11770950017010389241,20963,4,capital,4
10.11770950017010389241,20963,4,cultural capital,3
10.11770950017010389241,20964,4,capital,2
10.11770950017010389241,20964,4,cultural capital,1
10.11770950017010389241,20965,4,capital,4
10.11770950017010389241,20965,4,economic capital,1
10.11770950017010389241,20965,4,cultural capital,1
10.11770950017010389241,20965,4,social capital,2
10.11770950017010389241,20966,4,capital,5
10.11770950017010389241,20966,4,economic capital,1
10.11770950017010389241,20966,4,cultural capital,2
10.11770950017010389241,20966,4,social capital,2
10.11770950017010389241,20967,4,capital,4
10.11770950017010389241,20967,4,social capital,1
10.11770950017010389241,20968,4,capital,5
10.11770950017010389241,20968,4,cultural capital,2
10.11770950017010389241,20968,4,social capital,1
10.11770950017011407961,20971,1,doxa,1
10.11770950017011407968,20972,4,doxa,1
10.11770950017011407968,20974,4,habitus,1
